nohup: ignoring input
Device: cuda
[NIHChestXrayDataset] Loaded 65102 images across 6 classes
  Class 0 (No Finding): 48299 images
  Class 1 (Atelectasis): 3369 images
  Class 2 (Cardiomegaly): 856 images
  Class 3 (Effusion): 3129 images
  Class 4 (Infiltration): 7769 images
  Class 5 (Mass): 1680 images
[NIHChestXrayDataset] Loaded 16264 images across 6 classes
  Class 0 (No Finding): 12113 images
  Class 1 (Atelectasis): 843 images
  Class 2 (Cardiomegaly): 238 images
  Class 3 (Effusion): 830 images
  Class 4 (Infiltration): 1782 images
  Class 5 (Mass): 458 images
  Class weights: ['0.22', '3.22', '12.68', '3.47', '1.40', '6.46']
[NIHChestXrayDataset] Loaded 65102 images across 6 classes
  Class 0 (No Finding): 48299 images
  Class 1 (Atelectasis): 3369 images
  Class 2 (Cardiomegaly): 856 images
  Class 3 (Effusion): 3129 images
  Class 4 (Infiltration): 7769 images
  Class 5 (Mass): 1680 images

==================================================
Training densenet121...
==================================================
  [vit_small] Epoch 43/100  AUC=0.6410  Acc=0.1964  BestAUC=0.6410
  [vit_small] Epoch 44/100  AUC=0.6432  Acc=0.2445  BestAUC=0.6432
  [vit_small] Epoch 45/100  AUC=0.6415  Acc=0.1567  BestAUC=0.6432
  [vit_small] Epoch 46/100  AUC=0.6363  Acc=0.2678  BestAUC=0.6432
  [vit_small] Epoch 47/100  AUC=0.6389  Acc=0.3862  BestAUC=0.6432
  [vit_small] Epoch 48/100  AUC=0.6427  Acc=0.2129  BestAUC=0.6432
  [vit_small] Epoch 49/100  AUC=0.6390  Acc=0.2935  BestAUC=0.6432
  [vit_small] Epoch 50/100  AUC=0.6483  Acc=0.3457  BestAUC=0.6483
  [vit_small] Epoch 51/100  AUC=0.6447  Acc=0.1838  BestAUC=0.6483
  [vit_small] Epoch 52/100  AUC=0.6474  Acc=0.2410  BestAUC=0.6483
  [vit_small] Epoch 53/100  AUC=0.6389  Acc=0.1850  BestAUC=0.6483
  [vit_small] Epoch 54/100  AUC=0.6429  Acc=0.2627  BestAUC=0.6483
  [vit_small] Epoch 55/100  AUC=0.6524  Acc=0.1820  BestAUC=0.6524
  [vit_small] Epoch 56/100  AUC=0.6522  Acc=0.1894  BestAUC=0.6524
  [vit_small] Epoch 57/100  AUC=0.6427  Acc=0.2440  BestAUC=0.6524
  [vit_small] Epoch 58/100  AUC=0.6379  Acc=0.3429  BestAUC=0.6524
  [vit_small] Epoch 59/100  AUC=0.6528  Acc=0.2565  BestAUC=0.6528
  [vit_small] Epoch 60/100  AUC=0.6537  Acc=0.2487  BestAUC=0.6537
  [vit_small] Epoch 61/100  AUC=0.6552  Acc=0.1455  BestAUC=0.6552
  [vit_small] Epoch 62/100  AUC=0.6485  Acc=0.1918  BestAUC=0.6552
  [vit_small] Epoch 63/100  AUC=0.6512  Acc=0.4056  BestAUC=0.6552
  [vit_small] Epoch 64/100  AUC=0.6582  Acc=0.2481  BestAUC=0.6582
  [vit_small] Epoch 65/100  AUC=0.6556  Acc=0.3395  BestAUC=0.6582
  [vit_small] Epoch 66/100  AUC=0.6495  Acc=0.2282  BestAUC=0.6582
  [vit_small] Epoch 67/100  AUC=0.6589  Acc=0.2935  BestAUC=0.6589
  [vit_small] Epoch 68/100  AUC=0.6570  Acc=0.2244  BestAUC=0.6589
  [vit_small] Epoch 69/100  AUC=0.6539  Acc=0.2445  BestAUC=0.6589
  [vit_small] Epoch 70/100  AUC=0.6607  Acc=0.2248  BestAUC=0.6607
  [vit_small] Epoch 71/100  AUC=0.6603  Acc=0.2222  BestAUC=0.6607
  [vit_small] Epoch 72/100  AUC=0.6616  Acc=0.2201  BestAUC=0.6616
  [vit_small] Epoch 73/100  AUC=0.6583  Acc=0.1861  BestAUC=0.6616
  [vit_small] Epoch 74/100  AUC=0.6660  Acc=0.3752  BestAUC=0.6660
  [vit_small] Epoch 75/100  AUC=0.6694  Acc=0.3305  BestAUC=0.6694
  [vit_small] Epoch 76/100  AUC=0.6528  Acc=0.2713  BestAUC=0.6694
  [vit_small] Epoch 77/100  AUC=0.6688  Acc=0.2431  BestAUC=0.6694
  [vit_small] Epoch 78/100  AUC=0.6660  Acc=0.1832  BestAUC=0.6694
  [vit_small] Epoch 79/100  AUC=0.6631  Acc=0.1615  BestAUC=0.6694
  [vit_small] Epoch 80/100  AUC=0.6700  Acc=0.2296  BestAUC=0.6700
  [vit_small] Epoch 81/100  AUC=0.6671  Acc=0.2241  BestAUC=0.6700
  [vit_small] Epoch 82/100  AUC=0.6693  Acc=0.2357  BestAUC=0.6700
  [vit_small] Epoch 83/100  AUC=0.6692  Acc=0.2143  BestAUC=0.6700
  [vit_small] Epoch 84/100  AUC=0.6742  Acc=0.2119  BestAUC=0.6742
  [vit_small] Epoch 85/100  AUC=0.6705  Acc=0.2359  BestAUC=0.6742
  [vit_small] Epoch 86/100  AUC=0.6736  Acc=0.2607  BestAUC=0.6742
  [vit_small] Epoch 87/100  AUC=0.6705  Acc=0.2482  BestAUC=0.6742
  [vit_small] Epoch 88/100  AUC=0.6720  Acc=0.2097  BestAUC=0.6742
  [vit_small] Epoch 89/100  AUC=0.6710  Acc=0.2311  BestAUC=0.6742
  [vit_small] Epoch 90/100  AUC=0.6708  Acc=0.2528  BestAUC=0.6742
  [vit_small] Epoch 91/100  AUC=0.6733  Acc=0.2429  BestAUC=0.6742
  [vit_small] Epoch 92/100  AUC=0.6729  Acc=0.2469  BestAUC=0.6742
  [vit_small] Epoch 93/100  AUC=0.6738  Acc=0.2587  BestAUC=0.6742
  [vit_small] Epoch 94/100  AUC=0.6727  Acc=0.2512  BestAUC=0.6742
  [vit_small] Epoch 95/100  AUC=0.6744  Acc=0.2558  BestAUC=0.6744
  [vit_small] Epoch 96/100  AUC=0.6734  Acc=0.2236  BestAUC=0.6744
  [vit_small] Epoch 97/100  AUC=0.6747  Acc=0.2476  BestAUC=0.6747
  [vit_small] Epoch 98/100  AUC=0.6745  Acc=0.2584  BestAUC=0.6747
  [vit_small] Epoch 99/100  AUC=0.6746  Acc=0.2584  BestAUC=0.6747
  [vit_small] Epoch 100/100  AUC=0.6745  Acc=0.2577  BestAUC=0.6747
  >> vit_small Best AUC: 0.6747 at epoch 96

Baselines saved to baselines.json
